"class","category","indicator_name","series_name","sub_series_name","parameter","value","units","date_last_updated"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-09-01","5.33968619075003","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-10-01","3.86340798162503","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-11-01","5.97687724132896","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-12-01","6.48678384301136","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-01-01","3.89912723281462","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-02-01","6.38754220989284","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-03-01","7.5483446300546","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-04-01","6.31925329945657","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-05-01","5.61262245401368","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-06-01","7.16751573798573","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-07-01","5.65738440754784","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-08-01","6.67301016722173","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-09-01","5.98143960071746","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-10-01","3.64454656968609","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-11-01","4.1484772557022","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2016-12-01","3.97273035230352","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-01-01","4.06035151091764","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-02-01","4.11709820387218","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-03-01","4.35041519171602","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-04-01","4.32394307762518","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-05-01","5.48451406788286","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-06-01","4.45299434004234","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-07-01","3.77806741128139","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-08-01","4.91674650632661","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-09-01","3.77810481563241","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-10-01","5.89093273101575","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-11-01","5.62679299255109","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2017-12-01","4.33082731263899","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-01-01","4.3481108518564","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-02-01","4.13432764166495","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-03-01","4.51540802739205","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-04-01","4.12643367322591","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-05-01","3.75381549605402","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-06-01","2.50347046945987","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-07-01","3.15326772967903","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-08-01","3.50864763164316","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-09-01","1.8577022161647","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-10-01","1.78828640918072","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-11-01","1.57322542520135","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2018-12-01","0.277933920429696","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-01-01","2.87628671855387","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-02-01","2.10457566560374","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-03-01","2.18481022257611","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-04-01","1.70493606489757","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-05-01","2.11653519301855","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-06-01","-0.614044537465952","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-07-01","0.30283649141194","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-08-01","0.196979146068799","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-09-01","0.900308610941369","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-10-01","0.727646708577878","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-11-01","2.28244704214282","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2019-12-01","1.33365513375479","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2020-01-01","2.1079605253123","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2020-02-01","2.16053098943441","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2020-03-01","-19.1426832707464","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2020-04-01","-75.2279452630947","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2020-05-01","-19.4906778522488","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2020-06-01","3.50882626200064","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2020-07-01","9.13986755373908","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2020-08-01","-1.31997419256898","Annual % change","27-07-23"
